[3, 0.0, 1.0, 0.11190817790530846]
[10, 0.02582496413199426, 0.8820754716981132, 0.2682926829268293]
[17, 0.05738880918220947, 0.814385150812065, 0.503586800573888]
[21, 0.07890961262553801, 0.8117001828153565, 0.6370157819225251]
[24, 0.10186513629842181, 0.8099041533546326, 0.727403156384505]
[26, 0.11908177905308465, 0.8229166666666666, 0.793400286944046]
[27, 0.12482065997130559, 0.8192252510760402, 0.8192252510760402]
[27, 0.15064562410329985, 0.8837876614060258, 0.8837876614060258]
