[3, 0.0, 1.0, 0.09811320754716982]
[11, 0.026415094339622643, 0.8350515463917526, 0.30566037735849055]
[16, 0.04150943396226415, 0.8242009132420092, 0.4540880503144654]
[20, 0.06289308176100629, 0.7777777777777778, 0.5283018867924528]
[25, 0.08427672955974842, 0.7832585949177877, 0.6591194968553459]
[28, 0.09685534591194969, 0.8008241758241759, 0.7333333333333333]
[29, 0.10566037735849057, 0.7823765020026703, 0.7371069182389937]
[30, 0.11446540880503145, 0.7822164948453608, 0.7635220125786164]
[31, 0.14842767295597484, 0.8377358490566038, 0.8377358490566038]
